FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4400000,0,0,0,0,0,0,7830,0,0,0,0,0,0,0,0,456,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2901,0,0,0,0,0,603,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tammy,Abraham,FWD,SWA,5600000,2,26,3.7,6.60714285714286E-07,4.64285714285714E-06,0,156043,0,6,0,0,0,2,0,4.6,12867,1,0,26,-1,0.6,0,3.5,5,0,3,0,0,5.8,306896,0,0,0,0,535,30466,0,0,77,Huddersfield,Leicester,Arsenal,Brighton,Burnley,2.5,3.4,2.6,4.2,4.4,4,4.3,4.7,3.2,2,4.7,4.1,3.8,5.3,1.8,3.8,4,4.4,4.1,2.4,4.2,4.2,4,2.1,3.3,4,4.2,3.7,1.8,4.6,4.2,30.4
Charlie,Adam,MID,STK,4800000,0,0,0,0,0,0,4146,0,0,0,0,0,0,0,0,182,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1211,0,0,0,0,0,86,0,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adam Smith,DEF,BOU,4800000,6,12,1.7,3.54166666666667E-07,2.5E-06,0,25917,1,10,0,0,0,0,0,2.5,563,-2,1,12,2,0.5,0,2.5,0,0,1,0,0,0.6,1744,0,0,0,0,550,177,-1,0,95,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,1.4,0.8,1.1,0.8,1.5,1.2,1.2,1.3,2,0.8,1.7,0.8,2.1,1.4,1,2.1,0.8,1.1,1.6,1.1,1.5,0.8,1,1.8,1.6,2.4,0.8,1,1.4,1,1.1,16.2
,Adrian,GLK,WHU,4400000,0,0,0,0,0,0,9778,0,0,0,0,0,0,0,0,322,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1164,0,0,0,0,0,75,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahim,Afellay,MID,STK,4900000,1,2,0.0952380952380952,1.94363459669582E-08,4.08163265306122E-07,0,690,0,2,0,0,0,0,0,0.4,43,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,381,0,0,0,0,17,84,0,0,6,Man City,Bournemouth,Watford,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Benik,Afobe,FWD,BOU,5700000,1,7,0.333333333333333,5.84795321637427E-08,1.2280701754386E-06,0,24111,0,3,0,0,0,0,0,1.2,474,-3,0,7,3,0.1,0,0.8,0,0,0,0,0,0.2,2718,0,0,0,0,177,110,0,0,20,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.1
Sergio,Aguero,FWD,MCI,11500000,0,52,8.7,7.56521739130435E-07,4.52173913043478E-06,0,1276522,0,1,0,0,0,6,0,4.5,150273,0,1,52,0,0.9,0,10,8,0,4,0,3,8.4,1065952,0,0,0,1,466,3115,-1,0,219,Stoke,Burnley,West Brom,Arsenal,Leicester,0,0,0,0,0,11.8,10.1,13,10.3,13,8.7,12.4,11.2,11.9,9.7,10.5,12.2,12.2,12.5,12.2,8.6,9.3,11,13,11,11,13,9.8,10.1,11.2,13,80
Nathan,Ake,DEF,BOU,4900000,9,17,2.4,4.89795918367347E-07,3.46938775510204E-06,0,209683,1,11,0,0,0,0,0,3.5,3926,-1,0,17,1,0.7,0,3.3,4,0,1,0,0,4.1,28846,0,0,0,0,622,1458,0,0,120,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,2.4,1.5,1.9,1.4,2.5,2.1,2.2,2.2,2.9,1.2,2.8,1.2,3.3,2.4,1.8,3.3,1.2,2,2.7,1.9,2.5,1.2,1.8,2.9,2.7,3.4,1.2,1.8,2.4,1.7,1.9,20.1
Marc,Albrighton,MID,LEI,5500000,3,16,2.3,4.18181818181818E-07,2.90909090909091E-06,0,99310,1,9,0,0,0,0,0,2.9,3848,0,0,16,0,0.3,0,1.8,0,0,2,0,1,2.1,108394,0,0,0,0,498,1285,0,0,64,West Brom,Swansea,Everton,Stoke,Man City,2.1,2.6,2.9,1.2,1.3,1.2,1.3,1.8,1.4,1.9,2.5,1.4,1.8,1.2,1.9,1.9,1.3,1.9,2.2,1.2,2.2,2.8,1.2,3.4,1.2,2.4,1.6,1.7,2,3.1,1.8,21.1
Toby,Alderweireld,DEF,TOT,6000000,6,27,3.9,6.5E-07,4.5E-06,0,208584,3,5,0,0,0,0,0,4.5,14213,0,0,27,0,0.8,0,4.5,2,0,4,0,0,12.6,121004,0,0,0,0,630,2770,0,0,146,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,3.6,3.9,3.5,4.1,3.1,4.1,3.7,5.8,3.7,4.7,3.9,5.3,2.9,4.7,5.5,3.1,5.8,2.3,4,4.7,5.8,3.4,4.5,3.4,5.4,4.5,2,5.1,2.8,5.1,2.7,22
Trent,Alexander-Arnold,DEF,LIV,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,110476,2,8,0,0,0,0,0,0.2,4664,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,1.6,64254,0,0,0,0,270,422,0,0,38,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7
Joe,Allen,MID,STK,5300000,1,16,2.3,4.33962264150943E-07,3.0188679245283E-06,0,105512,3,11,0,0,0,0,0,3,4732,-2,1,16,2,0.5,0,2.8,1,0,1,0,1,2.3,14428,0,0,0,0,623,624,-1,0,84,Man City,Bournemouth,Watford,Leicester,Brighton,1.2,2.8,1.7,2.5,1.2,2,2.3,2.2,1.8,1.6,3.1,2.2,1.4,1.8,2.4,1.2,2,1.3,1.6,2.4,1.4,1.9,1.3,3,1.2,1.3,1.2,1.8,1.2,2.6,2.6,26.5
Bamidele,Alli,MID,TOT,9500000,2,35,5,5.26315789473684E-07,3.68421052631579E-06,0,732049,1,5,0,0,0,2,0,3.7,87207,0,0,35,0,0.4,0,4,2,0,4,0,2,27.6,398943,0,0,0,1,621,6045,0,0,104,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,6,4.7,4.5,5.2,5.3,4.6,6.5,7.2,4.7,5.1,5.4,6.9,3.5,6.7,7.5,5.9,7.5,3,4.9,7.3,7.4,4.1,7,5.1,7.4,5.8,2.7,5.5,2.7,6,5.3,59.4
Marcos,Alonso,DEF,CHE,7000000,2,32,4.6,6.57142857142857E-07,4.57142857142857E-06,0,447419,3,6,0,0,0,2,0,4.6,40490,0,0,32,0,0.4,0,2.5,3,0,2,0,0,17.6,502763,0,0,0,1,598,5987,0,0,138,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,6.6,4.2,5.4,3.6,6.2,4.8,3.4,5,5,6.3,4.4,4.9,6.4,5.3,3.8,4.1,6,5.2,6.9,5.8,4.3,4.7,5.4,6.3,3.6,6.5,6.9,5,6.6,5.5,5.4,42.8
Daniel,Amartey,MID,LEI,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,8490,0,2,0,0,0,0,0,0.2,596,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,6828,0,0,0,0,18,771,0,0,2,West Brom,Swansea,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Nordin,Amrabat,MID,WAT,5000000,0,6,2,4E-07,1.2E-06,0,6883,0,3,0,0,0,0,0,1.2,94,0,0,6,0,0,0,0,0,0,1,0,0,0.1,3609,0,0,0,0,198,0,0,0,11,Arsenal,Chelsea,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,16851,0,0,0,0,0,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,0,0,0.4,28414,0,0,0,0,0,4343,0,0,0,Chelsea,Newcastle,West Ham,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michail,Antonio,MID,WHU,7500000,3,16,2.7,3.6E-07,2.13333333333333E-06,0,36525,1,5,0,0,0,0,0,2.1,1236,0,0,16,0,0.3,0,2.3,0,0,3,0,1,0.5,48765,0,0,0,0,454,757,0,0,43,Burnley,Brighton,Crystal Palace,Liverpool,Watford,1.4,3.3,1.8,3.2,1.6,3.4,1.6,1.4,2.6,4.1,1.4,3.4,1.4,1.6,3.1,1.4,3.8,3.5,1.4,2,1.4,2.5,2.6,2.2,2.5,1.7,3.1,1.4,2,1.4,3.9,27.8
Scott,Arfield,MID,BUR,4900000,2,16,0.761904761904762,1.55490767735666E-07,3.26530612244898E-06,0,6005,3,3,0,0,0,1,0,3.3,851,-1,0,16,1,0.7,0,3.5,3,0,2,0,0,0.2,13595,0,0,0,1,361,1089,0,0,46,West Ham,Man City,Newcastle,Southampton,Swansea,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.1
Marko,Arnautovic,MID,WHU,6900000,0,3,0.142857142857143,2.0703933747412E-08,4.34782608695652E-07,0,86374,0,10,0,0,0,0,0,0.4,2128,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,0.7,28786,0,0,0,0,219,81,0,1,5,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.8
Harry,Arter,MID,BOU,4900000,0,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,24516,2,9,0,0,0,0,0,1.6,1665,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.5,7560,0,0,0,0,450,24,0,0,63,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,1,0.8,1,0.8,1.1,1.5,1,0.9,1.1,0.8,1.3,0.8,1.9,1.8,0.8,2.1,0.8,1,1.3,0.8,1.4,0.8,0.8,1.2,1,1.5,0.8,0.8,1,1.3,0.8,13.8
Christian,Atsu,MID,NEW,5100000,2,24,3.4,6.66666666666667E-07,4.70588235294118E-06,0,149292,0,6,0,0,0,1,0,4.7,11209,1,0,24,-1,0.7,0,3.5,2,0,1,0,1,5,266735,0,0,0,0,571,8494,0,0,65,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0,4.4,3.1,4.7,1.7,2.4,2.4,3.5,4.3,4.9,2,2.4,2.4,4.1,2.3,3.9,2,3.3,3.7,2.7,3.1,1.8,3.1,3.4,3.5,2.8,5.1,3.4,3.8,3.4,3.2,35
Serge,Aurier,DEF,TOT,5900000,0,-1,-0.0476190476190476,-8.07102502017756E-09,-1.69491525423729E-07,0,19598,0,2,0,0,0,0,0,-0.2,663,-1,0,-1,1,-0.1,0,-0.3,0,0,0,0,0,0.2,23258,0,0,0,0,96,336,0,1,2,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
Charlie,Austin,FWD,SOU,6200000,1,11,0.523809523809524,8.44854070660522E-08,1.7741935483871E-06,0,59472,0,0,0,0,0,1,0,1.8,1031,-3,0,11,3,0.1,0,0.8,2,0,0,0,0,0.4,16472,0,0,0,0,61,280,0,0,37,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3
Andre,Ayew,MID,WHU,7000000,3,21,3,4.28571428571429E-07,3E-06,0,55899,1,7,0,0,0,1,0,3,1946,0,0,21,0,0.5,0,3.8,2,0,1,0,1,1.4,24483,0,0,0,0,367,682,0,0,78,Burnley,Brighton,Crystal Palace,Liverpool,Watford,1.7,3.8,2.1,3.7,1.9,4,2,1.5,3,4.5,1.5,3.9,1.7,1.9,3.6,1.5,4.3,4,1.5,2.3,1.5,2.9,3.1,2.6,2.9,2,3.6,1.5,2.3,1.5,4.5,18.8
Jordan,Ayew,FWD,SWA,5000000,2,18,2.6,5.2E-07,3.6E-06,0,115638,0,8,0,0,0,1,0,3.6,8745,0,0,18,0,0.4,0,2,0,0,3,0,0,3.3,167388,0,0,0,0,630,14823,0,0,72,Huddersfield,Leicester,Arsenal,Brighton,Burnley,1.4,2,1.4,2.5,2.6,2.4,2.6,2.9,1.8,1.3,2.9,2.7,2.2,3.3,1.3,2.2,2.4,2.7,2.4,1.3,2.5,2.5,2.3,1.3,1.9,2.3,2.5,2.2,1.3,2.8,2.5,21.5
Cesar,Azpilicueta,DEF,CHE,6600000,2,41,5.9,8.93939393939394E-07,6.21212121212121E-06,0,188404,1,6,0,0,0,0,0,6.2,14336,1,0,41,-1,1.1,0,7.3,5,0,3,0,4,14.4,312589,0,0,0,1,630,38411,0,0,191,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,8.5,5.8,7.6,5.4,8.1,6.9,5.1,7.1,7.1,8.5,6,7,8.1,7.5,5.6,6,7.7,7.4,8.9,7.5,6.2,6.8,6.9,8.7,5.4,8.9,8.9,6.9,8.9,7.8,7.7,33.7
Eric,Bailly,DEF,MUN,6200000,0,38,6.3,1.01612903225806E-06,6.12903225806452E-06,0,226123,2,2,0,0,0,1,0,6.1,53705,2,0,38,-2,0.5,0,3,3,0,5,0,0,16.9,511680,0,0,0,1,540,3571,0,0,157,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,6.2,7.9,7.6,8.5,9.2,9.4,9.4,4.8,6.6,9.4,7.3,5.8,8.4,8,6.3,9.4,8.3,9.3,8.8,7,7.7,7.9,9.4,6.4,7.3,6.1,9.4,7,9.4,6.9,7.8,23.2
Leighton,Baines,DEF,EVE,5900000,1,13,1.9,3.22033898305085E-07,2.20338983050847E-06,0,219308,1,12,0,0,0,0,0,2.2,15185,-1,0,13,1,0.2,0,1,0,0,1,0,0,6.6,36586,0,0,0,0,630,421,0,0,98,Brighton,Arsenal,Leicester,Watford,Crystal Palace,1.2,2.4,1,1.5,2.3,1.7,2.4,1.8,1,1,1.2,1.3,1.2,1,1.2,1.7,2.1,1.4,1,2.7,1.9,1.3,2.4,1,1,2,1.4,1.8,1.3,1.5,1,26
Tiemoue,Bakayoko,MID,CHE,5000000,2,14,2.3,4.6E-07,2.8E-06,0,31372,0,3,0,0,0,0,0,2.8,3357,0,0,14,0,0.6,0,2.8,0,0,1,0,1,1.1,53026,0,0,0,0,402,6853,0,0,75,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,2.6,1.2,2.2,1.2,1.7,1.3,1.6,1.8,1.7,2,1.2,2.4,1.7,1.6,1.5,1.8,1.6,2.1,2.4,1.5,1.2,1.5,1.9,2.2,1.2,2.5,2.5,1.3,3.2,1.6,2,16.8
Sam,Baldock,FWD,BHA,4900000,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,41,0,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Bardsley,DEF,BUR,4400000,0,0,0,0,0,0,3893,0,0,0,0,0,0,0,0,115,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,654,0,0,0,0,0,34,0,0,0,West Ham,Man City,Newcastle,Southampton,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross,Barkley,MID,EVE,7400000,0,0,0,0,0,0,8381,0,0,0,0,0,0,0,0,190,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,573,0,0,0,0,0,11,0,0,0,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Barnes,FWD,BUR,5200000,1,5,0.238095238095238,4.57875457875458E-08,9.61538461538461E-07,0,27473,1,0,0,0,0,0,0,0.9,712,-3,1,5,3,0.2,0,1,0,0,0,0,0,0.4,2781,0,0,0,0,118,247,-1,0,14,West Ham,Man City,Newcastle,Southampton,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Modou,Barrow,MID,SWA,5000000,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gareth,Barry,MID,WBA,4500000,2,14,2.3,5.11111111111111E-07,3.11111111111111E-06,0,52219,0,8,0,0,0,0,0,3.1,2434,0,0,14,0,0.5,0,2.3,0,0,2,0,0,1.6,33849,0,0,0,0,540,3044,0,0,65,Leicester,Southampton,Man City,Huddersfield,Chelsea,1.5,2,1.3,1.5,1.7,1.8,2.4,2.5,2.6,1.2,1.4,1.2,2.9,3.4,1.2,2.4,1.9,1.2,1.7,1.9,1.9,1.8,2.4,1.7,1.8,2.2,1.2,2.2,1.5,1.3,2,23.1
Kyle,Bartley,DEF,SWA,4400000,0,3,0.142857142857143,3.24675324675325E-08,6.81818181818182E-07,0,4357,0,1,0,0,0,0,0,0.7,92,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,641,0,0,0,0,75,6,0,0,18,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
Michy,Batshuayi,FWD,CHE,8100000,1,2,0.5,6.17283950617284E-08,2.46913580246914E-07,0,65544,0,4,0,0,0,0,0,0.2,1782,-4,0,2,4,0,0,0.3,0,0,0,0,0,0.7,17229,1,0,0,0,98,12026,0,0,3,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.3
Jan,Bednarek,DEF,SOU,4300000,0,0,0,0,0,0,6337,0,0,0,0,0,0,0,0,146,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,696,0,0,0,0,0,34,0,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asmir,Begovic,GLK,BOU,4500000,6,20,2.9,6.44444444444444E-07,4.44444444444444E-06,0,90684,0,11,0,24,0,0,0,4.4,3744,0,0,20,0,0.7,0,3,0,0,1,0,0,4.2,30202,0,0,0,0,630,935,0,0,124,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,3.1,2,2.5,2,3.3,2.8,2.9,3,3.5,1.4,3.7,1.6,4.2,3.1,2.4,4.2,1.7,2.6,3.5,2.6,3.3,1.5,2.5,3.8,3.5,4.2,1.6,2.5,3.2,2.4,2.5,16.4
Valon,Behrami,MID,WAT,4500000,0,0,0,0,0,0,8298,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0.1,568,0,0,0,0,0,7,0,0,0,Arsenal,Chelsea,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hector,Bellerin,DEF,ARS,5900000,11,33,4.7,7.96610169491525E-07,5.59322033898305E-06,0,281916,1,8,0,0,0,0,0,5.6,8540,-1,0,33,1,1.3,0,7.5,4,0,4,0,1,10.5,109158,0,0,0,1,630,11471,0,0,148,Watford,Everton,Swansea,Man City,Tottenham,4.5,2.4,5.7,2.4,5.9,3,7,5.8,4,2.4,7,7,3.3,2.9,5.9,2.4,7,3.3,6.8,3.9,5.2,2.7,6.4,2.4,7,6.5,2.4,7,2.4,6.5,3,31.6
Yohan,Benalouane,DEF,LEI,4400000,0,0,0,0,0,0,1919,0,0,0,0,0,0,0,0,73,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,381,0,0,0,0,0,37,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,7700000,0,9,1.5,1.94805194805195E-07,1.16883116883117E-06,0,353915,3,11,0,0,0,0,0,1.2,6961,-3,0,9,3,0.2,0,1.3,0,0,0,0,0,2.4,27395,0,0,0,0,521,70,0,0,-11,Chelsea,Newcastle,West Ham,Tottenham,Everton,0,0,0,0,1.4,1.4,0.8,0.8,1.3,0.8,0.8,1.1,1.5,0.8,1,0.8,0.8,0.8,1,1,0.8,0.8,0.9,0.8,1.3,1,1.4,1.3,1.1,1,1,21.3
Saido,Berahino,FWD,STK,5800000,0,8,2,3.44827586206897E-07,1.37931034482759E-06,0,24556,0,1,0,0,0,0,0,1.4,942,-2,0,8,2,0.1,1,0.3,0,0,2,0,1,0.4,9888,0,0,0,0,220,276,0,0,16,Man City,Bournemouth,Watford,Leicester,Brighton,1,2.3,1.7,2,1.1,2,2.3,1.2,1.3,1.2,2.4,1.9,1,1.1,1.8,1,1.4,1.2,1.3,2.4,1.1,1.4,1.2,2.4,1,1,1,1.4,1,2.5,1.4,10.9
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,Arsenal,Chelsea,Stoke,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo Silva,MID,MCI,7500000,1,7,0.333333333333333,4.44444444444444E-08,9.33333333333333E-07,0,87000,0,1,0,0,0,0,0,0.9,1460,-5,1,7,5,0.1,0,0.8,0,0,0,0,0,0.6,13458,0,0,0,0,161,317,-1,0,35,Stoke,Burnley,West Brom,Arsenal,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.7
Ryan,Bertrand,DEF,SOU,5500000,1,25,3.6,6.54545454545455E-07,4.54545454545455E-06,0,334686,0,7,0,0,0,0,0,4.5,26084,0,0,25,0,0.5,0,2.5,2,0,3,0,0,11.5,195488,0,0,0,0,625,1226,0,0,123,Newcastle,West Brom,Brighton,Burnley,Liverpool,3.4,4,4.4,2.8,3.4,3.1,3.3,3.8,4.6,2.7,4.7,3.4,5.2,3,4.1,5.4,2.4,4.6,4.5,3.8,4.6,3.6,3.9,4.8,3.5,2.6,2.4,3.1,3.5,3.4,1.9,28.8
Muhamed,Besic,MID,EVE,4400000,0,2,0.0952380952380952,2.16450216450216E-08,4.54545454545455E-07,0,5867,0,0,0,0,0,0,0,0.5,498,-1,0,2,1,0,0,0,0,0,0,0,0,0.2,5814,0,0,0,0,46,803,0,0,10,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Philip,Billing,MID,HUD,4500000,1,11,1.8,4E-07,2.44444444444444E-06,0,19308,2,3,0,0,0,0,0,2.4,931,0,0,11,0,0.2,0,0.8,0,0,3,0,0,0.6,30894,0,0,0,0,361,301,0,0,49,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,2.1,0.9,0.9,1.3,1.3,0.9,0.9,1.5,1.5,1,1.4,1.5,1.3,1,1.1,2,0.9,1.3,0.9,1.8,1,1.4,1.3,1.6,1.1,0.9,0.9,1.5,1.9,0.9,2.3,11.7
Daley,Blind,DEF,MUN,5500000,0,19,4.8,8.72727272727273E-07,3.45454545454545E-06,0,124670,0,0,0,0,0,0,0,3.5,9069,0,0,19,0,0.1,0,0.3,0,0,3,0,0,1.9,125273,0,0,0,0,271,383,0,0,84,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,4.1,5.7,5.1,5.9,6.5,7.2,7.1,3,4.4,6.7,5.5,3.8,5.8,5.9,4.1,6.7,5.7,6.6,6.5,4.7,5.2,6,6.9,4.2,4.9,4,7.1,4.7,7.2,5.3,5.7,14.8
Jeremie,Boga,MID,CHE,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,845,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,17,2,0,0,1,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
